Timestamp,Pet ID,Latitude,Longitude,Environmental Temperature (°C),Step Count,Heart Rate (BPM),Body Temperature (°C),Respiratory Rate (breaths/min),Stress Level,,,
02-11-2024 05:22,DOG0010,28.4744,77.504,26.67513739,0,67,38.80400698,20,4,,,
02-11-2024 05:23,DOG0010,28.4744,77.504,26.76336544,0,95,39.19038683,25,4,,,
02-11-2024 05:24,DOG0010,28.4744,77.504,32.84855393,0,114,39.36144795,24,4,,,
02-11-2024 05:25,DOG0010,28.45138749,77.48927891,22.78095399,7,61,38.86241559,24,5,,,
02-11-2024 05:26,DOG0010,28.45256356,77.51606053,28.79270063,20,95,37.90184987,24,5,,,
02-11-2024 05:27,DOG0010,28.47122975,77.49819449,22.72035778,3,90,38.66737744,21,2,,,
02-11-2024 05:28,DOG0010,28.48482463,77.48188466,25.91396134,7,115,39.03731589,28,1,,,
02-11-2024 05:29,DOG0010,28.4744,77.504,28.50803421,0,118,39.34323539,23,3,,,
02-11-2024 05:30,DOG0010,28.4744,77.504,24.8110695,0,69,39.08396618,23,3,,,
02-11-2024 05:31,DOG0010,28.4744,77.504,29.25193275,0,69,37.79815259,26,3,,,
02-11-2024 05:32,DOG0010,28.4765681,77.48303965,31.24537987,12,81,38.17663769,25,2,,,
02-11-2024 05:33,DOG0010,28.4744,77.504,24.8015949,0,77,38.37500234,29,1,,,
02-11-2024 05:34,DOG0010,28.49382314,77.51250381,34.21130172,0,78,39.45605059,20,4,,,
02-11-2024 05:35,DOG0010,28.49223011,77.50443655,23.57093071,4,105,37.64419251,30,1,,,
02-11-2024 05:36,DOG0010,28.4744,77.504,29.37954442,0,76,38.06705369,23,2,,,
02-11-2024 05:37,DOG0010,28.4744,77.504,24.98447608,0,80,39.40584908,27,2,,,
02-11-2024 05:38,DOG0010,28.46155028,77.51681746,20.0797416,13,111,39.37350792,27,4,,,
02-11-2024 05:39,DOG0010,28.4744,77.504,20.38810265,0,89,37.61302988,29,4,,,
02-11-2024 05:40,DOG0010,28.47835523,77.51620659,28.34412367,10,87,38.72066085,18,3,,,
02-11-2024 05:41,DOG0010,28.4744,77.504,22.12941714,0,113,37.6875254,18,3,,,
02-11-2024 05:42,DOG0010,28.4744,77.504,33.40650683,0,112,38.17321357,28,2,,,
02-11-2024 05:43,DOG0010,28.48036483,77.50689554,33.61272272,18,71,37.58969095,21,1,,,
02-11-2024 05:44,DOG0010,28.4744,77.504,29.06296423,0,68,39.48863092,23,4,,,
02-11-2024 05:45,DOG0010,28.4744,77.504,34.18639582,0,92,39.22909906,27,3,,,
02-11-2024 05:46,DOG0010,28.45656855,77.52313367,28.14535103,8,93,38.62131774,23,4,,,
02-11-2024 05:47,DOG0010,28.48153989,77.53057602,22.1595515,20,119,37.90420174,21,1,,,
02-11-2024 05:48,DOG0010,28.4744,77.504,33.71434079,0,80,38.32442637,25,2,,,
02-11-2024 05:49,DOG0010,28.4744,77.504,20.05492174,0,107,38.35405259,29,1,,,
02-11-2024 05:50,DOG0010,28.47230687,77.52433431,20.39798835,11,98,38.61516079,30,5,,,
02-11-2024 05:51,DOG0010,28.4744,77.504,21.31605234,0,67,39.46148207,23,3,,,
02-11-2024 05:52,DOG0010,28.46743551,77.48769547,26.54682168,1,107,39.01692581,24,2,,,
02-11-2024 05:53,DOG0010,28.48736939,77.48500703,31.97899918,9,94,38.76359279,26,4,,,
02-11-2024 05:54,DOG0010,28.48858407,77.51232965,32.04770962,4,81,39.41616957,24,2,,,
02-11-2024 05:55,DOG0010,28.4744,77.504,31.09498032,0,85,38.89843217,25,5,,,
02-11-2024 05:56,DOG0010,28.4484506,77.48742972,30.36036486,5,105,38.31641884,25,3,,,
02-11-2024 05:57,DOG0010,28.49053316,77.47639251,27.22127269,8,95,39.40219975,19,4,,,
02-11-2024 05:58,DOG0010,28.4744,77.504,20.61262636,0,99,38.50999785,28,4,,,
02-11-2024 05:59,DOG0010,28.4744,77.504,22.12287327,0,91,37.71727044,23,3,,,
02-11-2024 06:00,DOG0010,28.4744,77.504,32.53463313,0,60,39.10429859,30,5,,,
02-11-2024 06:01,DOG0010,28.4744,77.504,34.44809953,0,61,37.73662599,19,5,,,
02-11-2024 06:02,DOG0010,28.4744,77.504,25.59491696,0,98,37.96088002,28,2,,,
02-11-2024 06:03,DOG0010,28.4744,77.504,29.00210677,0,76,38.37438387,22,5,,,
02-11-2024 06:04,DOG0010,28.4744,77.504,28.71237921,0,91,37.58280256,29,4,,,
02-11-2024 06:05,DOG0010,28.4744,77.504,30.22707689,0,113,37.54945369,27,1,,,
02-11-2024 06:06,DOG0010,28.4744,77.504,30.14780714,0,93,38.9952948,27,5,,,
02-11-2024 06:07,DOG0010,28.4744,77.504,32.18533064,0,106,39.38597226,25,5,,,
02-11-2024 06:08,DOG0010,28.47319653,77.51579965,34.38271865,20,73,37.72785735,19,3,,,
02-11-2024 06:09,DOG0010,28.4744,77.504,34.92909372,0,118,38.52218217,22,2,,,
02-11-2024 06:10,DOG0010,28.47893764,77.51519037,34.20033993,13,103,38.26314371,23,3,,,
02-11-2024 06:11,DOG0010,28.4744,77.504,20.4635659,0,104,38.81962534,28,2,,,
02-11-2024 06:12,DOG0010,28.44760341,77.53077285,27.03955491,11,101,38.41619603,24,1,,,
02-11-2024 06:13,DOG0010,28.494747,77.52763448,29.3062054,0,115,38.16409839,21,5,,,
02-11-2024 06:14,DOG0010,28.4744,77.504,23.02299155,0,75,38.05884649,19,1,,,
02-11-2024 06:15,DOG0010,28.46366844,77.53443369,23.56025445,9,85,37.69972673,18,3,,,
02-11-2024 06:16,DOG0010,28.4744,77.504,27.96064502,0,101,38.54109386,21,2,,,
02-11-2024 06:17,DOG0010,28.46642555,77.49845549,33.86852281,8,117,37.61666704,26,3,,,
02-11-2024 06:18,DOG0010,28.4704568,77.49368533,32.86653945,6,82,37.71483026,23,3,,,
02-11-2024 06:19,DOG0010,28.4744,77.504,20.62609826,0,83,39.45067153,26,4,,,
02-11-2024 06:20,DOG0010,28.45089659,77.52575654,31.20465857,11,117,37.59104399,27,4,,,
02-11-2024 06:21,DOG0010,28.46969422,77.53094622,23.71168252,10,87,39.31578035,28,5,,,
02-11-2024 06:22,DOG0010,28.4744,77.504,20.15878408,0,108,38.76688911,28,4,,,
02-11-2024 06:23,DOG0010,28.4485375,77.52289444,21.63419857,10,66,38.25055399,23,2,,,
02-11-2024 06:24,DOG0010,28.47240314,77.48931529,25.59529065,4,112,37.91242148,24,4,,,
02-11-2024 06:25,DOG0010,28.48795119,77.49847827,33.09635533,7,66,37.53526798,27,1,,,
02-11-2024 06:26,DOG0010,28.45794328,77.51674463,29.42178774,18,65,37.80024927,25,5,,,
02-11-2024 06:27,DOG0010,28.4744,77.504,33.45027633,0,94,39.22640713,18,3,,,
02-11-2024 06:28,DOG0010,28.4744,77.504,23.29434104,0,86,39.25516068,26,3,,,
02-11-2024 06:29,DOG0010,28.4744,77.504,27.55001662,0,108,37.62107203,30,3,,,
02-11-2024 06:30,DOG0010,28.4744,77.504,20.75245815,0,77,37.70589668,25,3,,,
02-11-2024 06:31,DOG0010,28.4744,77.504,32.95927803,0,82,39.22129026,21,1,,,
02-11-2024 06:32,DOG0010,28.45056594,77.49941154,23.77120177,4,62,39.24284617,20,1,,,
02-11-2024 06:33,DOG0010,28.4744,77.504,33.62044235,0,93,38.26316865,29,2,,,
02-11-2024 06:34,DOG0010,28.4744,77.504,26.08099808,0,110,38.78673222,26,2,,,
02-11-2024 06:35,DOG0010,28.4744,77.504,29.17525505,0,65,39.16471593,28,4,,,
02-11-2024 06:36,DOG0010,28.48002723,77.48617936,30.90099926,14,102,38.74533039,25,3,,,
02-11-2024 06:37,DOG0010,28.4744,77.504,33.26924148,0,96,37.9583636,26,4,,,
02-11-2024 06:38,DOG0010,28.47608394,77.49726734,33.23485023,7,109,38.10898171,19,4,,,
02-11-2024 06:39,DOG0010,28.4744,77.504,25.73295799,0,113,38.4295938,24,1,,,
02-11-2024 06:40,DOG0010,28.45815539,77.532214,27.79440944,0,113,39.31407657,24,1,,,
02-11-2024 06:41,DOG0010,28.46701194,77.48694614,31.05475693,16,98,38.04724459,18,2,,,
02-11-2024 06:42,DOG0010,28.4738286,77.4759785,32.99800125,3,93,38.8050592,22,1,,,
02-11-2024 06:43,DOG0010,28.47268718,77.48718795,28.75378288,18,65,38.22625082,23,3,,,
02-11-2024 06:44,DOG0010,28.49645534,77.53094554,29.07282656,11,99,38.25815224,25,1,,,
02-11-2024 06:45,DOG0010,28.4744,77.504,24.17696414,0,115,37.55789073,21,1,,,
02-11-2024 06:46,DOG0010,28.45773627,77.52971241,31.31299538,8,88,38.4495176,27,4,,,
02-11-2024 06:47,DOG0010,28.49454748,77.48852093,34.72735476,19,69,38.87833757,22,2,,,
02-11-2024 06:48,DOG0010,28.49248187,77.50137634,33.94184261,14,106,39.16496134,30,4,,,
02-11-2024 06:49,DOG0010,28.4744,77.504,30.36502186,0,89,37.57123544,18,2,,,
02-11-2024 06:50,DOG0010,28.4744,77.504,34.83220415,0,119,38.92539816,27,3,,,
02-11-2024 06:51,DOG0010,28.47070082,77.48223095,34.8457841,4,95,38.07532976,20,4,,,
02-11-2024 06:52,DOG0010,28.4798661,77.48579518,25.57221477,17,60,38.58517335,28,5,,,
02-11-2024 06:53,DOG0010,28.45348095,77.51820834,29.00410332,20,74,39.24454794,26,4,,,
02-11-2024 06:54,DOG0010,28.45159474,77.52589405,32.46734166,11,66,38.99218198,26,1,,,
02-11-2024 06:55,DOG0010,28.4744,77.504,25.92452735,0,116,38.27640708,26,5,,,
02-11-2024 06:56,DOG0010,28.4744,77.504,20.84262137,0,115,38.75170491,23,4,,,
02-11-2024 06:57,DOG0010,28.4744,77.504,30.43971897,0,63,38.55847128,20,1,,,
02-11-2024 06:58,DOG0010,28.49452871,77.47908614,24.66475427,8,86,38.84953439,21,5,,,
02-11-2024 06:59,DOG0010,28.46698343,77.49948728,20.17193512,14,62,38.47134836,25,4,,,
02-11-2024 07:00,DOG0010,28.4744,77.504,33.80893239,0,80,39.02932004,23,2,,,
02-11-2024 07:01,DOG0010,28.4744,77.504,32.00005654,0,68,38.25365939,18,5,,,
02-11-2024 07:02,DOG0010,28.47361641,77.49640579,32.95837735,2,77,38.56282883,22,5,,,
02-11-2024 07:03,DOG0010,28.4744,77.504,33.94136944,0,115,38.80113369,22,4,,,
02-11-2024 07:04,DOG0010,28.4744,77.504,24.05001322,0,105,38.81262062,18,2,,,
02-11-2024 07:05,DOG0010,28.4744,77.504,25.42535644,0,115,37.98035164,21,5,,,
02-11-2024 07:06,DOG0010,28.49605751,77.50261377,33.36361725,6,113,39.30020027,22,1,,,
02-11-2024 07:07,DOG0010,28.45283502,77.52174888,29.84459529,1,83,38.53544512,28,4,,,
02-11-2024 07:08,DOG0010,28.49572461,77.47687052,27.21139262,0,76,38.07326433,23,5,,,
02-11-2024 07:09,DOG0010,28.4744,77.504,21.91423834,0,104,38.82468033,21,2,,,
02-11-2024 07:10,DOG0010,28.48540394,77.52448167,25.30384183,7,78,38.95958026,18,1,,,
02-11-2024 07:11,DOG0010,28.45223611,77.47531501,24.32494191,18,88,37.69738595,29,2,,,
02-11-2024 07:12,DOG0010,28.47455736,77.47489927,24.02297649,2,72,39.33411887,21,2,,,
02-11-2024 07:13,DOG0010,28.49039327,77.51202342,20.8013903,15,68,37.6846685,19,3,,,
02-11-2024 07:14,DOG0010,28.48596697,77.49786724,25.88152543,11,119,39.1116461,23,5,,,
02-11-2024 07:15,DOG0010,28.46903151,77.47630672,24.1235917,8,78,39.27249112,26,2,,,
02-11-2024 07:16,DOG0010,28.4744,77.504,34.91995375,0,65,39.41598967,28,4,,,
02-11-2024 07:17,DOG0010,28.47028376,77.4809289,22.30446821,20,90,38.86427421,22,1,,,
02-11-2024 07:18,DOG0010,28.49219875,77.53224767,29.08233117,3,90,37.66801511,26,2,,,
02-11-2024 07:19,DOG0010,28.45584169,77.48733437,24.43476647,15,92,38.2604432,29,4,,,
02-11-2024 07:20,DOG0010,28.4744,77.504,34.22172639,0,107,38.70480019,26,5,,,
02-11-2024 07:21,DOG0010,28.49859172,77.49424363,26.08994627,0,119,39.21926602,26,1,,,
02-11-2024 07:22,DOG0010,28.49438663,77.48414618,21.42272992,19,76,37.75000755,19,2,,,
02-11-2024 07:23,DOG0010,28.4744,77.504,32.65486149,0,74,37.66995808,28,5,,,
02-11-2024 07:24,DOG0010,28.4744,77.504,27.92726283,0,64,39.08557975,24,1,,,
02-11-2024 07:25,DOG0010,28.4744,77.504,32.3889872,0,76,38.98532377,30,2,,,
02-11-2024 07:26,DOG0010,28.4744,77.504,33.53316397,0,75,37.66363335,25,5,,,
02-11-2024 07:27,DOG0010,28.45670441,77.48979557,34.71048197,17,78,39.44843711,27,5,,,
02-11-2024 07:28,DOG0010,28.46315522,77.52064974,21.75361987,13,70,38.12266003,27,3,,,
02-11-2024 07:29,DOG0010,28.4744,77.504,28.18790964,0,103,39.24714281,29,1,,,
02-11-2024 07:30,DOG0010,28.4744,77.504,32.92641704,0,66,38.27666582,27,3,,,
02-11-2024 07:31,DOG0010,28.47995263,77.49180716,29.29737148,16,65,38.0035335,25,5,,,
02-11-2024 07:32,DOG0010,28.4585551,77.5001738,21.30443456,2,118,38.16748366,26,1,,,
02-11-2024 07:33,DOG0010,28.4744,77.504,33.54719921,0,84,37.78911423,27,2,,,
02-11-2024 07:34,DOG0010,28.4744,77.504,31.86914479,0,90,39.26785883,22,2,,,
02-11-2024 07:35,DOG0010,28.45307889,77.48295468,29.43250537,20,60,39.24010586,25,5,,,
02-11-2024 07:36,DOG0010,28.49221283,77.52462999,28.04057863,16,95,38.88743323,22,3,,,
02-11-2024 07:37,DOG0010,28.47766209,77.50562848,21.01625624,8,68,38.01507762,25,4,,,
02-11-2024 07:38,DOG0010,28.4744,77.504,26.06648129,0,67,38.33014742,30,3,,,
02-11-2024 07:39,DOG0010,28.48321842,77.52445934,34.86573104,14,104,38.39985575,18,1,,,
02-11-2024 07:40,DOG0010,28.472152,77.49886543,20.61348829,10,101,37.56831347,19,4,,,
02-11-2024 07:41,DOG0010,28.46728861,77.52076912,29.5708626,19,93,38.4006461,26,5,,,
02-11-2024 07:42,DOG0010,28.47350833,77.48505477,27.45346017,12,70,38.76034339,18,2,,,
02-11-2024 07:43,DOG0010,28.4744,77.504,30.23930637,0,82,37.74479274,21,5,,,
02-11-2024 07:44,DOG0010,28.45776937,77.48680274,34.29738093,16,82,37.78418922,24,2,,,
02-11-2024 07:45,DOG0010,28.4744,77.504,34.54405318,0,78,38.78539088,22,2,,,
02-11-2024 07:46,DOG0010,28.4744,77.504,32.26849889,0,110,38.75051367,26,3,,,
02-11-2024 07:47,DOG0010,28.45567238,77.52547187,34.72441399,1,113,38.22913209,21,1,,,
02-11-2024 07:48,DOG0010,28.48138248,77.50540265,23.68347693,15,61,37.58596114,18,1,,,
02-11-2024 07:49,DOG0010,28.46645488,77.52507467,23.06860002,20,101,39.01307642,25,1,,,
02-11-2024 07:50,DOG0010,28.46234113,77.50692429,23.44013156,2,87,37.53854551,22,4,,,
02-11-2024 07:51,DOG0010,28.4744,77.504,33.22096843,0,107,37.91547416,27,5,,,
02-11-2024 07:52,DOG0010,28.4744,77.504,25.60372372,0,65,39.45103802,28,2,,,
02-11-2024 07:53,DOG0010,28.46548308,77.50067197,30.53850808,1,108,37.55295531,26,5,,,
02-11-2024 07:54,DOG0010,28.4744,77.504,25.87354966,0,118,39.15035284,27,2,,,
02-11-2024 07:55,DOG0010,28.4744,77.504,23.26737521,0,91,38.54458549,18,2,,,
02-11-2024 07:56,DOG0010,28.4744,77.504,30.27083024,0,61,39.04349849,26,1,,,
02-11-2024 07:57,DOG0010,28.4744,77.504,30.11789005,0,108,39.26956387,27,4,,,
02-11-2024 07:58,DOG0010,28.4744,77.504,28.51126185,0,114,38.64763002,24,5,,,
02-11-2024 07:59,DOG0010,28.4744,77.504,30.51306598,0,95,38.68021833,20,4,,,
02-11-2024 08:00,DOG0010,28.46399695,77.51856605,23.5035341,13,115,38.04781583,27,4,,,
02-11-2024 08:01,DOG0010,28.4842478,77.51312329,27.71201251,7,75,38.41804286,26,3,,,
02-11-2024 08:02,DOG0010,28.4744,77.504,34.37034556,0,117,39.04326258,18,4,,,
02-11-2024 08:03,DOG0010,28.49025601,77.48716428,34.53830221,13,90,38.4150029,30,3,,,
02-11-2024 08:04,DOG0010,28.4744,77.504,27.06207783,0,119,37.85031966,19,3,,,
02-11-2024 08:05,DOG0010,28.45620459,77.47796255,33.21128648,1,63,37.89651437,29,1,,,
02-11-2024 08:06,DOG0010,28.4744,77.504,21.51183958,0,74,38.09986429,22,2,,,
02-11-2024 08:07,DOG0010,28.4744,77.504,22.35880196,0,94,37.54934415,30,1,,,
02-11-2024 08:08,DOG0010,28.4744,77.504,28.36111117,0,92,37.87788157,26,1,,,
02-11-2024 08:09,DOG0010,28.4744,77.504,33.59513025,0,114,38.81697844,19,2,,,
02-11-2024 08:10,DOG0010,28.46379148,77.52471764,22.11210318,0,95,38.80215437,19,3,,,
02-11-2024 08:11,DOG0010,28.47300856,77.53214184,22.05341448,3,106,38.9898344,26,4,,,
02-11-2024 08:12,DOG0010,28.48584442,77.47984198,20.92564854,8,120,38.12274948,18,3,,,
02-11-2024 08:13,DOG0010,28.49609775,77.48052218,29.66645277,20,101,38.10432357,19,1,,,
02-11-2024 08:14,DOG0010,28.4744,77.504,27.46314777,0,99,37.90350644,28,2,,,
02-11-2024 08:15,DOG0010,28.4744,77.504,21.5955661,0,86,38.85161523,18,3,,,
02-11-2024 08:16,DOG0010,28.46491036,77.51441909,27.38257016,2,82,37.87693478,26,2,,,
02-11-2024 08:17,DOG0010,28.4744,77.504,34.14409785,0,112,39.23538796,30,3,,,
02-11-2024 08:18,DOG0010,28.45937247,77.51813012,23.80869787,13,86,39.2335461,30,1,,,
02-11-2024 08:19,DOG0010,28.49692723,77.50047578,33.31358496,1,114,37.53182909,27,5,,,
03-11-2024 00:00,DOG001,28.6139,77.209,23.18970725,0,68,38.74963544,29,3,,,
03-11-2024 00:01,DOG001,28.62716047,77.19194918,27.55882204,8,114,38.118866,27,1,,,
03-11-2024 00:02,DOG001,28.59468688,77.18362952,32.52517156,18,72,37.83426577,21,5,,,
03-11-2024 00:03,DOG001,28.60721252,77.18710871,23.59768667,12,76,37.77966148,21,2,,,
03-11-2024 00:04,DOG001,28.6060337,77.21219683,27.27124642,10,62,37.5760271,21,2,,,
03-11-2024 00:05,DOG001,28.63665488,77.2242138,28.90080455,4,72,38.5674468,23,2,,,
03-11-2024 00:06,DOG001,28.6139,77.209,31.36030313,0,85,39.37728657,25,5,,,
03-11-2024 00:07,DOG001,28.6139,77.209,24.37760615,0,63,38.90379601,25,2,,,
03-11-2024 00:08,DOG001,28.59390688,77.2063059,21.89027841,11,118,37.99747874,23,3,,,
03-11-2024 00:09,DOG001,28.62324274,77.20584505,22.04140104,7,112,38.54661601,22,5,,,
03-11-2024 00:10,DOG001,28.6139,77.209,21.39708058,0,117,38.0609474,26,5,,,
03-11-2024 00:11,DOG001,28.6139,77.209,27.06913561,0,75,38.17413019,20,3,,,
03-11-2024 00:12,DOG001,28.6139,77.209,27.57470708,0,114,38.40065154,18,5,,,
03-11-2024 00:13,DOG001,28.62747976,77.23575744,22.9396984,4,102,38.08599155,26,1,,,
03-11-2024 00:14,DOG001,28.6139,77.209,20.54833892,0,82,38.03444877,29,1,,,
03-11-2024 00:15,DOG001,28.63408489,77.18365429,27.89051906,11,101,39.04030672,25,3,,,
03-11-2024 00:16,DOG001,28.58796826,77.2320551,26.94113221,10,112,38.52321467,30,4,,,
03-11-2024 00:17,DOG001,28.61659848,77.19683037,21.31515257,20,86,37.58366644,25,5,,,
03-11-2024 00:18,DOG001,28.6139,77.209,20.40381926,0,77,37.76829302,25,1,,,
03-11-2024 00:19,DOG001,28.6139,77.209,21.58281306,0,83,37.55464754,30,1,,,
03-11-2024 00:20,DOG001,28.6139,77.209,26.79689787,0,92,39.16970606,18,5,,,
03-11-2024 00:21,DOG001,28.6139,77.209,20.97903259,0,69,39.09558525,25,3,,,
03-11-2024 00:22,DOG001,28.6139,77.209,20.90588348,0,63,39.25706759,28,1,,,
03-11-2024 00:23,DOG001,28.62981204,77.20214103,29.45050861,10,92,38.91189253,18,4,,,
03-11-2024 00:24,DOG001,28.6139,77.209,21.95743067,0,84,37.51911402,18,3,,,
03-11-2024 00:25,DOG001,28.6097433,77.22972335,24.20829941,20,95,39.01120453,18,4,,,
03-11-2024 00:26,DOG001,28.61093631,77.19627028,24.83834952,12,117,37.52628119,19,3,,,
03-11-2024 00:27,DOG001,28.6139,77.209,21.09787457,0,115,38.74130144,23,4,,,
03-11-2024 00:28,DOG001,28.59380645,77.19096614,24.87066961,4,108,37.82140576,20,5,,,
03-11-2024 00:29,DOG001,28.62140631,77.21785638,24.72423027,18,114,38.91675215,25,5,,,
03-11-2024 00:30,DOG001,28.6139,77.209,22.48708222,0,120,38.70312131,24,3,,,
03-11-2024 00:31,DOG001,28.6139,77.209,26.87061585,0,81,39.04739037,29,1,,,
03-11-2024 00:32,DOG001,28.6139,77.209,31.9250898,0,118,39.22546325,28,3,,,
03-11-2024 00:33,DOG001,28.60504694,77.21925237,25.55840609,18,89,37.85655144,21,4,,,
03-11-2024 00:34,DOG001,28.6139,77.209,28.10337478,0,60,38.53634537,28,5,,,
03-11-2024 00:35,DOG001,28.6139,77.209,29.61517159,0,66,38.76238372,20,2,,,
03-11-2024 00:36,DOG001,28.59966705,77.2383013,26.26587422,2,73,39.05261857,19,4,,,
03-11-2024 00:37,DOG001,28.63938626,77.19300992,34.8899031,17,94,39.32840783,23,5,,,
03-11-2024 00:38,DOG001,28.6225325,77.20217343,24.3545946,1,116,39.34910114,24,1,,,
03-11-2024 00:39,DOG001,28.6139,77.209,26.78958919,0,99,39.31080634,26,3,,,
03-11-2024 00:40,DOG001,28.6139,77.209,32.02435595,0,109,38.44174342,28,1,,,
03-11-2024 00:41,DOG001,28.5869637,77.19068062,28.6150491,1,106,38.26362392,27,1,,,
03-11-2024 00:42,DOG001,28.63788728,77.19551245,28.07428016,17,74,39.21800075,22,4,,,
03-11-2024 00:43,DOG001,28.6139,77.209,26.4277908,0,103,38.87765335,30,1,,,
03-11-2024 00:44,DOG001,28.63278619,77.18476249,26.5090947,17,80,38.56619868,24,2,,,
03-11-2024 00:45,DOG001,28.59881738,77.20332718,29.34851732,17,60,37.55376355,27,4,,,
03-11-2024 00:46,DOG001,28.62380689,77.18576749,29.62752156,2,86,37.51336903,21,5,,,
03-11-2024 00:47,DOG001,28.6139,77.209,32.67007397,0,60,37.87122202,27,1,,,
03-11-2024 00:48,DOG001,28.6139,77.209,25.26917117,0,72,38.31273878,20,1,,,
03-11-2024 00:49,DOG001,28.6139,77.209,29.23407617,0,115,37.5117811,27,1,,,
03-11-2024 00:50,DOG001,28.59293219,77.18073638,25.71560999,0,87,38.39510458,24,4,,,
03-11-2024 00:51,DOG001,28.62284222,77.18172041,26.22834715,5,73,39.20938075,22,4,,,
03-11-2024 00:52,DOG001,28.59332441,77.21475295,25.44935814,16,70,39.32915902,20,4,,,
03-11-2024 00:53,DOG001,28.61259815,77.21102031,21.25269899,2,101,39.38916215,27,4,,,
03-11-2024 00:54,DOG001,28.6139,77.209,28.12794837,0,88,39.46435689,21,1,,,
03-11-2024 00:55,DOG001,28.62959297,77.22191247,30.98548695,0,94,39.27116101,27,1,,,
03-11-2024 00:56,DOG001,28.62111816,77.18041393,32.57256049,14,117,38.32161396,28,2,,,
03-11-2024 00:57,DOG001,28.63183026,77.18970781,28.73128081,20,76,39.35616058,27,5,,,
03-11-2024 00:58,DOG001,28.59645168,77.20600949,24.39415768,19,112,38.3119205,26,2,,,
03-11-2024 00:59,DOG001,28.6139,77.209,25.11761754,0,88,37.77566556,25,3,,,
03-11-2024 01:00,DOG001,28.59687897,77.18966663,20.02443108,17,77,37.81794984,22,4,,,
03-11-2024 01:01,DOG001,28.6139,77.209,31.40230823,0,82,37.66459939,19,4,,,
03-11-2024 01:02,DOG001,28.6139,77.209,29.72212432,0,62,38.89425682,26,2,,,
03-11-2024 01:03,DOG001,28.6139,77.209,20.07834654,0,103,37.55113123,27,1,,,
03-11-2024 01:04,DOG001,28.6139,77.209,26.65732918,0,93,38.28508642,20,3,,,
03-11-2024 01:05,DOG001,28.60034469,77.20585824,31.89067718,2,114,38.50588224,22,2,,,
03-11-2024 01:06,DOG001,28.6139,77.209,24.59385626,0,98,38.6876199,23,3,,,
03-11-2024 01:07,DOG001,28.6139,77.209,33.05884375,0,112,37.58230651,25,2,,,
03-11-2024 01:08,DOG001,28.6139,77.209,29.35978755,0,61,38.24878171,24,2,,,
03-11-2024 01:09,DOG001,28.63692124,77.21709255,26.86729859,19,113,37.69390969,23,3,,,
03-11-2024 01:10,DOG001,28.60613987,77.18770894,24.29900547,20,108,39.11119414,27,4,,,
03-11-2024 01:11,DOG001,28.59883991,77.23726461,29.33823533,11,70,37.9341033,28,4,,,
03-11-2024 01:12,DOG001,28.61631971,77.2245463,26.93339364,18,69,38.65210063,23,4,,,
03-11-2024 01:13,DOG001,28.60912014,77.22931187,26.61198459,7,74,37.77905456,25,4,,,
03-11-2024 01:14,DOG001,28.6139,77.209,31.27528629,0,60,38.34765535,22,1,,,
03-11-2024 01:15,DOG001,28.61000587,77.20075595,29.77929018,9,67,38.67887645,27,4,,,
03-11-2024 01:16,DOG001,28.63870775,77.22877589,20.98562563,0,80,39.04340093,25,4,,,
03-11-2024 01:17,DOG001,28.59798262,77.181749,25.55747231,6,61,38.08559227,28,4,,,
03-11-2024 01:18,DOG001,28.62654217,77.19953574,26.00648937,13,99,38.60532695,27,5,,,
03-11-2024 01:19,DOG001,28.6139,77.209,28.75730472,0,98,37.53325863,18,5,,,
03-11-2024 01:20,DOG001,28.63109575,77.20956462,26.85669443,15,77,37.71646898,18,4,,,
03-11-2024 01:21,DOG001,28.6139,77.209,28.06921299,0,101,38.45300018,28,1,,,
03-11-2024 01:22,DOG001,28.6139,77.209,29.75298458,0,95,37.55800697,22,5,,,
03-11-2024 01:23,DOG001,28.6139,77.209,29.60493571,0,102,38.50143525,22,2,,,
03-11-2024 01:24,DOG001,28.6139,77.209,22.43804911,0,82,39.21658749,22,4,,,
03-11-2024 01:25,DOG001,28.6139,77.209,24.62584888,0,77,37.68618657,26,2,,,
03-11-2024 01:26,DOG001,28.6139,77.209,29.80426871,0,85,38.14402663,22,4,,,
03-11-2024 01:27,DOG001,28.6139,77.209,31.37455133,0,96,38.45028294,18,5,,,
03-11-2024 01:28,DOG001,28.61877288,77.23693356,25.208739,14,81,39.3267482,29,4,,,
03-11-2024 01:29,DOG001,28.63169097,77.21427843,33.81644073,13,66,37.84360218,30,3,,,
03-11-2024 01:30,DOG001,28.6139,77.209,27.96589313,0,117,37.74880635,20,4,,,
03-11-2024 01:31,DOG001,28.6139,77.209,27.49210689,0,78,37.7726392,27,1,,,
03-11-2024 01:32,DOG001,28.59511403,77.21239405,32.64828804,18,112,38.6638585,25,4,,,
03-11-2024 01:33,DOG001,28.6294492,77.17876889,23.71511549,5,72,38.46251774,28,2,,,
03-11-2024 01:34,DOG001,28.6139,77.209,22.74731204,0,83,38.26095861,21,2,,,
03-11-2024 01:35,DOG001,28.6139,77.209,26.13098471,0,65,37.92785461,22,4,,,
03-11-2024 01:36,DOG001,28.6139,77.209,25.86240265,0,98,37.78959244,26,3,,,
03-11-2024 01:37,DOG001,28.59114729,77.19499747,34.49945736,9,84,38.52848356,30,4,,,
03-11-2024 01:38,DOG001,28.6139,77.209,25.83894404,0,78,38.4931353,18,3,,,
